Pub Year,_journal_label,_publisher,_issn_norm,PMID,Authors,_waived_by_issn,_waived_by_title,apc_original,apc_effective,would_uncovered_if_no_waiver_cap_0,would_uncovered_if_no_waiver_cap_2000,would_uncovered_if_no_waiver_cap_3000,would_uncovered_if_no_waiver_cap_6000,avoided_usd_known
2025,Mol Psychiatry,Springer Nature,14765578,39633006,"Le Borgne, Julie; Gomez, Lissette; Heikkinen, Sami; Amin, Najaf; Ahmad, Shahzad; Choi, Seung Hoan; Bis, Joshua; Grenier-Boley, Benjamin; Rodriguez, Omar Garcia; Kleineidam, Luca; Young, Juan; Tripathi, Kumar Parijat; Wang, Lily; Varma, Achintya; Campos-Martin, Rafael; van der Lee, Sven; Damotte, Vincent; de Rojas, Itziar; Palmal, Sagnik; EADB, GR@ACE, DEGESCO, EADI, GERAD, DemGene, FinnGen, ADGC, CHARGE; Lipton, Richard; Reiman, Eric; McKee, Ann; De Jager, Philip; Bush, William; Small, Scott; Levey, Allan; Saykin, Andrew; Foroud, Tatiana; Albert, Marilyn; Hyman, Bradley; Petersen, Ronald; Younkin, Steven; Sano, Mary; Wisniewski, Thomas; Vassar, Robert; Schneider, Julie; Henderson, Victor; Roberson, Erik; DeCarli, Charles; LaFerla, Frank; Brewer, James; Swerdlow, Russell; Van Eldik, Linda; Hamilton-Nelson, Kara; Paulson, Henry; Naj, Adam; Lopez, Oscar; Chui, Helena; Crane, Paul; Grabowski, Thomas; Kukull, Walter; Asthana, Sanjay; Craft, Suzanne; Strittmatter, Stephen; Cruchaga, Carlos; Leverenz, James; Goate, Alison; Kamboh, M Ilyas; George-Hyslop, Peter St; Valladares, Otto; Kuzma, Amanda; Cantwell, Laura; Riemenschneider, Matthias; Morris, John; Slifer, Susan; Dalmasso, Carolina; Castillo, Atahualpa; Küçükali, Fahri; Peters, Oliver; Schneider, Anja; Dichgans, Martin; Rujescu, Dan; Scherbaum, Norbert; Deckert, Jürgen; Riedel-Heller, Steffi; Hausner, Lucrezia; Molina-Porcel, Laura; Düzel, Emrah; Grimmer, Timo; Wiltfang, Jens; Heilmann-Heimbach, Stefanie; Moebus, Susanne; Tegos, Thomas; Scarmeas, Nikolaos; Dols-Icardo, Oriol; Moreno, Fermin; Pérez-Tur, Jordi; Bullido, María J; Pastor, Pau; Sánchez-Valle, Raquel; Álvarez, Victoria; Boada, Mercè; García-González, Pablo; Puerta, Raquel; Mir, Pablo; Real, Luis M; Piñol-Ripoll, Gerard; García-Alberca, Jose María; Royo, Jose Luís; Rodriguez-Rodriguez, Eloy; Soininen, Hilkka; de Mendonça, Alexandre; Mehrabian, Shima; Traykov, Latchezar; Hort, Jakub; Vyhnalek, Martin; Thomassen, Jesper Qvist; Pijnenburg, Yolande A L; Holstege, Henne; van Swieten, John; Ramakers, Inez; Verhey, Frans; Scheltens, Philip; Graff, Caroline; Papenberg, Goran; Giedraitis, Vilmantas; Boland, Anne; Deleuze, Jean-François; Nicolas, Gael; Dufouil, Carole; Pasquier, Florence; Hanon, Olivier; Debette, Stéphanie; Grünblatt, Edna; Popp, Julius; Ghidoni, Roberta; Galimberti, Daniela; Arosio, Beatrice; Mecocci, Patrizia; Solfrizzi, Vincenzo; Parnetti, Lucilla; Squassina, Alessio; Tremolizzo, Lucio; Borroni, Barbara; Nacmias, Benedetta; Spallazzi, Marco; Seripa, Davide; Rainero, Innocenzo; Daniele, Antonio; Bossù, Paola; Masullo, Carlo; Rossi, Giacomina; Jessen, Frank; Fernandez, Victoria; Kehoe, Patrick Gavin; Frikke-Schmidt, Ruth; Tsolaki, Magda; Sánchez-Juan, Pascual; Sleegers, Kristel; Ingelsson, Martin; Haines, Jonathan; Farrer, Lindsay; Mayeux, Richard; Wang, Li-San; Sims, Rebecca; DeStefano, Anita; Schellenberg, Gerard D; Seshadri, Sudha; Amouyel, Philippe; Williams, Julie; van der Flier, Wiesje; Ramirez, Alfredo; Pericak-Vance, Margaret; Andreassen, Ole A; Van Duijn, Cornelia; Hiltunen, Mikko; Ruiz, Agustín; Dupuis, Josée; Martin, Eden; Lambert, Jean-Charles; Kunkle, Brian; Bellenguez, Céline",True,False,5490.0,0.0,5490.0,3490.0,2490.0,0.0,5490.0
2025,J Gastroenterol,Unknown,14355922,39652101,"Sawada, Akinari; Hoshikawa, Yoshimasa; Hosaka, Hiroko; Saito, Masahiro; Tsuru, Hirotaka; Kato, Shunsuke; Ihara, Eikichi; Koike, Tomoyuki; Uraoka, Toshio; Kasugai, Kunio; Iwakiri, Katsuhiko; Sifrim, Daniel; Pandolfino, John Erik; Taft, Tiffany H; Fujiwara, Yasuhiro; Japan EHAS Study Group",True,False,,0.0,,,,,
2025,Diabetes Obes Metab,Wiley,14631326,39691985,"Herman, William H; Kuo, Shihchen; Zhang, Ping; Diabetes Prevention Program Research Group",True,False,5380.0,0.0,5380.0,3380.0,2380.0,0.0,5380.0
2025,J Pathol,Wiley,10969896,39691991,"Felicelli, Christopher; Lu, Xinyan; Coty-Fattal, Zachary; Feng, Yue; Yin, Ping; Schipma, Matthew John; Kim, Julie J; Jennings, Lawrence J; Bulun, Serdar E; Wei, Jian-Jun",True,False,5450.0,0.0,5450.0,3450.0,2450.0,0.0,5450.0
2025,Mov Disord,Wiley,15318257,39692283,"Grillo, Piergiorgio; Concha-Marambio, Luis; Pisani, Antonio; Riboldi, Giulietta Maria; Kang, Un Jung",True,False,4480.0,0.0,4480.0,2480.0,1480.0,0.0,4480.0
2025,AIDS Behav,Springer Nature,15733254,39692966,"Janulis, Patrick; Phillips Ii, Gregory; Cascalheira, Cory; Mustanski, Brian; Wolff, Tom; Birkett, Michelle",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2025,J Am Geriatr Soc,Wiley,15325415,39697113,"Petrakos, Alexandra; Murawski, Alaine; Forcucci, Chris; Tschoe, Marianne; Webster, James; Lindquist, Lee A",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2025,Neurourol Urodyn,Wiley,15206777,39704257,"Naliboff, Bruce D; McWilliams, Tara; Clemens, J Quentin; Pontari, Michael A; Stephens-Shields, Alisa J; Moldwin, Robert; Sutcliffe, Siobhan; Mullins, Chris; Landis, J Richard",True,False,3860.0,0.0,3860.0,1860.0,860.0,0.0,3860.0
2025,Alzheimers Dement,Wiley,15525279,39711228,"Hammers, Dustin B; Eloyan, Ani; Thangarajah, Maryanne; Taurone, Alexander; Beckett, Laurel; Gao, Sujuan; Polsinelli, Angelina J; Kirby, Kala; Dage, Jeffrey L; Nudelman, Kelly; Aisen, Paul; Reman, Rema; La Joie, Renaud; Lagarde, Julien; Atri, Alireza; Clark, David; Day, Gregory S; Duara, Ranjan; Graff-Radford, Neill R; Honig, Lawrence S; Jones, David T; Masdeu, Joseph C; Mendez, Mario F; Womack, Kyle; Musiek, Erik; Onyike, Chiadi U; Riddle, Meghan; Grant, Ian; Rogalski, Emily; Johnson, Erik C B; Salloway, Steven; Sha, Sharon J; Turner, Raymond Scott; Wingo, Thomas S; Wolk, David A; Carrillo, Maria C; Dickerson, Bradford C; Rabinovici, Gil D; Apostolova, Liana G; LEADS Consortium 1 for the Alzheimer's Disease Neuroimaging Initiative",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2025,Alzheimers Dement,Wiley,15525279,39713873,"Hammers, Dustin B; Eloyan, Ani; Taurone, Alexander; Thangarajah, Maryanne; Gao, Sujuan; Beckett, Laurel; Polsinelli, Angelina J; Kirby, Kala; Dage, Jeffrey L; Nudelman, Kelly; Aisen, Paul; Reman, Rema; La Joie, Renaud; Lagarde, Julien; Atri, Alireza; Clark, David; Day, Gregory S; Duara, Ranjan; Graff-Radford, Neill R; Grant, Ian; Honig, Lawrence S; Johnson, Erik C B; Jones, David T; Masdeu, Joseph C; Mendez, Mario F; Womack, Kyle; Musiek, Erik; Onyike, Chiadi U; Riddle, Meghan; Rogalski, Emily; Salloway, Steven; Sha, Sharon J; Turner, Raymond Scott; Wingo, Thomas S; Wolk, David A; Carrillo, Maria C; Rabinovici, Gil D; Dickerson, Bradford C; Apostolova, Liana G; LEADS Consortium",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2025,Head Neck,Wiley,10970347,39714099,"Weiland, Abigail C; Samant, Sandeep; Clain, Alex E; Martin-Harris, Bonnie",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2025,AIDS Behav,Springer Nature,15733254,39285083,"Yoo-Jeong, Moka; Weinstein, Andrea M; Ware, Deanna; Brennan-Ing, Mark; Shoptaw, Steven; Teplin, Linda A; Haberlen, Sabina A; Friedman, M Reuel; Plankey, Michael W",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2025,Magn Reson Med,Wiley,15222594,39344291,"Zhao, Tianrui; Tang, Jianing; Krumpelman, Chase; Moum, Sarah J; Russin, Jonathan J; Ansari, Sameer A; Chen, Zhifeng; Feng, Li; Yan, Lirong",True,False,3680.0,0.0,3680.0,1680.0,680.0,0.0,3680.0
2025,Cancer Causes Control,Springer Nature,15737225,39361165,"Morhason-Bello, Imran O; Baisley, Kathy; Pavon, Miquel Angel; Adewole, Isaac F; Bakare, Rasheed; Adebayo, Sikiru A; de Sanjosé, Silvia; Francis, Suzanna C; Watson-Jones, Deborah",True,False,3890.0,0.0,3890.0,1890.0,890.0,0.0,3890.0
2025,Angew Chem Int Ed Engl,Wiley,15213773,39363774,"Alvarez, Eva M; Li, Jinxiao; Malapit, Christian A",True,False,5790.0,0.0,5790.0,3790.0,2790.0,0.0,5790.0
2025,Neurourol Urodyn,Wiley,15206777,39370868,"Helmuth, Margaret E; Smith, Abigail R; Glaser, Alexander P; Yang, Claire C; Cameron, Anne P; Henry Lai, H; Griffith, James W; Eric Jelovsek, J; Quentin Clemens, J; Helfand, Brian T; Merion, Robert M; Andreev, Victor P; and the LURN Study Group",True,False,3860.0,0.0,3860.0,1860.0,860.0,0.0,3860.0
2025,Liver Int,Wiley,14783231,39422498,"Andrade, Luis F; Haq, Zaim; Abdi, Parsa; Diaz, Michael J; Levy, Cynthia; Yosipovitch, Gil",True,False,4780.0,0.0,4780.0,2780.0,1780.0,0.0,4780.0
2025,Dev Med Child Neurol,Wiley,14698749,39431769,"Hanaoka, Chad; Pichika, Rajeswari; Dayanidhi, Sudarshan; Jayabalan, Prakash",True,False,5300.0,0.0,5300.0,3300.0,2300.0,0.0,5300.0
2025,J Sleep Res,Wiley,13652869,39438131,"Mundt, Jennifer M; Pruiksma, Kristi E; Konkoly, Karen R; Casiello-Robbins, Clair; Nadorff, Michael R; Franklin, Rachel-Clair; Karanth, Sunaina; Byskosh, Nina; Morris, Daniel J; Torres-Platas, S Gabriela; Mallett, Remington; Maski, Kiran; Paller, Ken A",True,False,4340.0,0.0,4340.0,2340.0,1340.0,0.0,4340.0
2025,Cogn Affect Behav Neurosci,Springer Nature,1531135X,39443415,"Rappaport, Brent Ian; Shankman, Stewart A; Glazer, James E; Buchanan, Savannah N; Weinberg, Anna; Letkiewicz, Allison M",True,False,3190.0,0.0,3190.0,1190.0,190.0,0.0,3190.0
2025,J Perinatol,Springer Nature,14765543,39462056,"Kukora, S K; Branche, T; Miller, E R; Henner, N; Kapadia, V; Haward, M F",True,False,4790.0,0.0,4790.0,2790.0,1790.0,0.0,4790.0
2025,Arthritis Rheumatol,Wiley,23265205,39482804,"Meng, Charis F; Lee, Yvonne C; Schieir, Orit; Valois, Marie-France; Butler, Margaret A; Boire, Gilles; Hazlewood, Glen; Allard-Chamard, Hugues; Hitchon, Carol; Kuriya, Bindee; Tin, Diane; Thorne, Carter; Bessette, Louis; Pope, Janet; Bartlett, Susan J; Bykerk, Vivian P; Canadian Early Arthritis Cohort Investigators",True,False,5190.0,0.0,5190.0,3190.0,2190.0,0.0,5190.0
2025,Neurocrit Care,Springer Nature,15560961,39107659,"Murphy, Julianne; Silva Pinheiro do Nascimento, Juliana; Houskamp, Ethan J; Wang, Hanyin; Hutch, Meghan; Liu, Yuzhe; Faigle, Roland; Naidech, Andrew M",True,False,4690.0,0.0,4690.0,2690.0,1690.0,0.0,4690.0
2025,Alzheimers Dement,Wiley,15525279,39732508,"Shaughnessy, Lynn W; Weintraub, Sandra",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2025,Support Care Cancer,Springer Nature,14337339,39762596,"Starikovsky, Julia; Solk, Payton; Desai, Ria; Reading, Jean M; Hasanaj, Kristina; Wang, Shirlene D; Carden, Lillian B; Wolter, Melanie; Hickey, Brendan; Lee, Jungwha; Song, Jing; Freeman, Hannah; Alexander, Jacqueline; Spring, Bonnie; Gradishar, William; Phillips, Siobhan M",True,False,4690.0,0.0,4690.0,2690.0,1690.0,0.0,4690.0
2025,J Surg Oncol,Wiley,10969098,39806540,"Warwar, Samantha C; Janczewski, Lauren M; Rodriguez, Gladys M; Wayne, Jeffrey D; Bentrem, David J",True,False,4570.0,0.0,4570.0,2570.0,1570.0,0.0,4570.0
2025,Alzheimers Dement (Amst),Wiley,23528729,39811701,"Jutten, Roos J; Ho, Emily H; Karpouzian-Rogers, Tatiana; van Hulle, Carol; Carlsson, Cynthia; Dodge, Hiroko H; Nowinski, Cindy J; Gershon, Richard; Weintraub, Sandra; Rentz, Dorene M",True,False,2540.0,0.0,2540.0,540.0,0.0,0.0,2540.0
2025,Int Forum Allergy Rhinol,Wiley,20426984,39812330,"Agarwal, Aditi; Luo, Zhidi; Dong, Siyuan; Price, Caroline P E; Harmon, Regan L; Bai, Junqin; Gleason, Brooke N; Conley, David B; Welch, Kevin C; Shintani-Smith, Stephanie; Kern, Robert C; Muhammad, Lutfiyya N; Tan, Bruce K",True,False,4100.0,0.0,4100.0,2100.0,1100.0,0.0,4100.0
2025,J Cachexia Sarcopenia Muscle,Wiley,21906009,39817619,"Tran, Steven D; Forrest, Noah J; Guggilla, Vijeeth; Perottino, Geovanni M; Johnson, Jodi L; Sosman, Jeffrey; Roy, Ishan; Walunas, Theresa L",True,False,5400.0,0.0,5400.0,3400.0,2400.0,0.0,5400.0
2025,Mol Psychiatry,Springer Nature,14765578,39843547,"Wang, Yi-Zhi; Savas, Jeffrey N",True,False,5490.0,0.0,5490.0,3490.0,2490.0,0.0,5490.0
2025,AIDS Behav,Springer Nature,15733254,39865200,"Zapata, Juan Pablo; Swann, Gregory; Zamantakis, Alithia; Madkins, Krystal; Danielson, Elizabeth Caitlin Anne; Mustanski, Brian",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2025,Adv Sci (Weinh),Wiley,21983844,39868848,"Cui, Xin; Zhu, Yueming; Zeng, Lidan; Zhang, Mengyuan; Uddin, Amad; Gillespie, Theresa W; McCullough, Lauren E; Zhao, Shaying; Torres, Mylin A; Wan, Yong",True,False,6730.0,0.0,6730.0,4730.0,3730.0,730.0,6730.0
2025,Arch Womens Ment Health,Springer Nature,14351102,39873833,"Pingeton, Blaire C; Evohr, Bryn; Goodman, Sherryl H",True,False,3990.0,0.0,3990.0,1990.0,990.0,0.0,3990.0
2025,J Am Geriatr Soc,Wiley,15325415,40214161,"Cohen, Isabel; Relerford, Raven; Olvera, Charles; Ramirez-Zohfeld, Vanessa; Miller-Winder, Amber; Lindquist, Lee A",True,False,4760.0,0.0,4760.0,2760.0,1760.0,0.0,4760.0
2025,Muscle Nerve,Wiley,10974598,40259679,"Walters, Jordan B; Quezada, Maria J; He, Suning; Haynes, Ciara S; Steece-Collier, Kathy; Collier, Timothy J; Sortwell, Caryl E; Franz, Colin K",True,False,4610.0,0.0,4610.0,2610.0,1610.0,0.0,4610.0
2025,Mol Psychiatry,Springer Nature,14765578,40269187,"Chen, Chuyu; Masotti, Meghan; Shepard, Nathaniel; Promes, Vanessa; Tombesi, Giulia; Arango, Daniel; Manzoni, Claudia; Greggio, Elisa; Hilfiker, Sabine; Kozorovitskiy, Yevgenia; Parisiadou, Loukia",True,False,5490.0,0.0,5490.0,3490.0,2490.0,0.0,5490.0
2025,AIDS Behav,Springer Nature,15733254,40272743,"McConnell, Elizabeth A; Birkett, Michelle",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2025,Adv Mater,Wiley,15214095,40277240,"Mesfin, Joshua M; Carrow, Kendal P; Chen, Alexander; Hopps, Madeline P; Holm, JoJo J; Lyons, Quincy P; Nguyen, Michael B; Hunter, Jervaughn D; Magassa, Assa; Wong, Elyse G; Reimold, Kate; Paleti, Sriya N; Gardner, Emily; Thompson, Matthew P; Luo, Colin G; Zhang, Xiaoyu; Christman, Karen L; Gianneschi, Nathan C",True,False,6070.0,0.0,6070.0,4070.0,3070.0,70.0,6070.0
2025,Int J Cardiovasc Imaging,Unknown,18758312,40301204,"Baraboo, Justin; DiCarlo, Amanda; Berhane, Haben; Shen, Daming; Passman, Rod; Lee, Daniel C; McCarthy, Patrick M; Arora, Rishi; Kim, Dan; Markl, Michael",True,False,,0.0,,,,,
2025,J Am Heart Assoc,Wolters Kluwer,20479980,40314349,"Skolarus, Lesli E; Bi, Ran; Lin, Chun Chieh; Hassani, Sara; Curran, Yvonne; Burke, James F",True,False,3810.0,0.0,3810.0,1810.0,810.0,0.0,3810.0
2025,Eur J Clin Microbiol Infect Dis,Unknown,14354373,40316844,"Zhu, Mengou; Pickens, Chiagozie I; Markov, Nikolay S; Pawlowski, Anna; Kang, Mengjia; Rasmussen, Luke V; Walter, James M; Nadig, Nandita R; Singer, Benjamin D; Wunderink, Richard G; Gao, Catherine A; N. U. SCRIPT Study Investigators",True,False,,0.0,,,,,
2025,J Gen Intern Med,Springer Nature,15251497,40325339,"Philbin, Sarah E; Gleason, Lacey P; Persell, Stephen D; Walter, Eve; Petito, Lucia C; Tibrewala, Anjan; Yancy, Clyde W; Beidas, Rinad S; Wilcox, Jane E; Mutharasan, R Kannan; Lloyd-Jones, Donald; O'Brien, Matthew J; Kho, Abel N; McHugh, Megan C; Smith, Justin D; Ahmad, Faraz S",True,False,5290.0,0.0,5290.0,3290.0,2290.0,0.0,5290.0
2025,Ann Surg Oncol,Springer Nature,15344681,40338422,"Bates, Kelly R; Jacobs, Ryan C; Zaza, Norah N; Liggett, Marjorie R; Rao, Saieesh A; Vitello, Dominic J; Bentrem, David J",True,False,4590.0,0.0,4590.0,2590.0,1590.0,0.0,4590.0
2025,Infancy,Wiley,15327078,40342200,"Su, Pumpki Lei; Ramsay, Gordon; Bene, Edina R; Yoo, Hyunjoo; Long, Helen L; Klaiman, Cheryl; Pulver, Stormi L; Richardson, Shana; Pileggi, Moira L; Brane, Natalie; Oller, D Kimbrough",True,False,3300.0,0.0,3300.0,1300.0,300.0,0.0,3300.0
2025,BJUI Compass,Wiley,26884526,40356610,"Handa, Nicole; Bennett 4th, Richard; Li, Eric V; Ho, Austin; Huang, Mitchell M; Kumar, Sai; Neill, Clayton; Alam, Ridwan; Patel, Hiten D; Schaeffer, Edward M; Ross, Ashley E",True,False,2770.0,0.0,2770.0,770.0,0.0,0.0,2770.0
2025,Eur J Heart Fail,Wiley,18790844,40377184,"Cunningham, Jonathan W; Claggett, Brian L; Vaduganathan, Muthiah; Desai, Akshay S; Jhund, Pardeep S; Lam, Carolyn S P; Senni, Michele; Shah, Sanjiv; Voors, Adriaan; Zannad, Faiez; Pitt, Bertram; Amarante, Flaviana; Lay-Flurrie, James; Rohwedder, Katja; Goea, Laura; Berger, Mario; McMurray, John J V; Solomon, Scott D",True,False,5300.0,0.0,5300.0,3300.0,2300.0,0.0,5300.0
2025,Alzheimers Dement,Wiley,15525279,40390234,"Wyman-Chick, Kathryn A; Ferman, Tanis J; Armstrong, Melissa J; Chrenka, Ella A B; Chiu, Shannon Y; Patel, Bhavana; Barrett, Matthew J; Bayram, Ece",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
2025,Arthritis Rheumatol,Wiley,23265205,39229747,"Chang, Alison H; Roemer, Frank W; Guermazi, Ali; Almagor, Orit; Lee, Jungwha Julia; Chmiel, Joan S; Muhammad, Lutfiyya N; Song, Jing; Sharma, Leena",True,False,5190.0,0.0,5190.0,3190.0,2190.0,0.0,5190.0
2025,Arthritis Rheumatol,Wiley,23265205,39400989,"Chang, Alison H; Roemer, Frank W; Guermazi, Ali; Almagor, Orit; Lee, Jungwha Julia; Chmiel, Joan S; Muhammad, Lutfiyya N; Song, Jing; Sharma, Leena",True,False,5190.0,0.0,5190.0,3190.0,2190.0,0.0,5190.0
2025,Cytoskeleton (Hoboken),Wiley,19493592,39503309,"Smith, Kyle P; Chakravarthy, Srinivas; Rahi, Amit; Chakraborty, Manas; Vosberg, Kristen M; Tonelli, Marco; Plach, Maximilian G; Grigorescu, Arabela A; Curtis, Joseph E; Varma, Dileep",True,False,3920.0,0.0,3920.0,1920.0,920.0,0.0,3920.0
2025,Alzheimers Dement,Wiley,15525279,39535361,"Volkmer, Anna; Alves, Emily Viega; Bar-Zeev, Hagit; Barbieri, Elena; Battista, Petronilla; Beales, Ashleigh; Beber, Barbara Costa; Brotherhood, Emilie; Cadorio, Ines Ribeiro; Carthery-Goulart, Maria Teresa; Cartwright, Jade; Crutch, Sebastian; Croot, Karen; Freitas, Maria Isabel D Ávila; Gallée, Jeanne; Grasso, Stephanie M; Haley, Katarina; Hendriksen, Heleen; Henderson, Shalom; Jiskoot, Lize; Almeida, Isabel Junqueira; Kindell, Jackie; Kingma, Rachel; Kwan-Chen, Lorinda Ly; Lavoie, Monica; Lifshitz-Ben-Basat, Adi; Jokel, Regina; Mahut-Dubos, Aurore; Matias-Guiu, Jordi A; Masson-Trottier, Michèle; Meinzer, Marcus; McGowan, Ellen; Mendez-Orellana, Carolina; Meyer, Aaron M; Millanski, Carly; Montagut, Núria; Mooney, Aimee; Morhardt, Darby J; Nickels, Lyndsey; Norvik, Monica; Nowenstein, Iris Edda; Paplikar, Avanthi; Pozzebon, Margaret; Renard, Antoine; Ruggero, Leanne; Rogalski, Emily; Rysop, Anna U; Sand Aronsson, Fredrik; Suárez-González, Aida; Savage, Sharon; Thi, Mai Tran; Tsapkini, Kyriana; Taylor-Rubin, Cathleen; Tippett, Donna C; Unger, Nina; van Ewijk, Lizet; Wielaert, Sandra; Winsnes, Ingvild Elisabeth; Whitworth, Anne; Yasa, Ibrahim Can; Copland, David; Henry, Maya L; Warren, Jason D; Varley, Rosemary; Wallace, Sarah J; Hardy, Chris J D",True,False,4200.0,0.0,4200.0,2200.0,1200.0,0.0,4200.0
