_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,waived,within_cap
13652222,Clin Exp Allergy,Unknown,0.0,4,0.0,True,True
14321238,Intensive Care Med,Unknown,0.0,4,0.0,True,True
14681331,Eur J Neurol,Wiley,0.0,4,0.0,True,True
14682869,J Urban Health,Springer Nature,0.0,4,0.0,True,True
14698986,Psychophysiology,Wiley,0.0,4,0.0,True,True
14708752,Biochem Soc Trans,Portland Press,0.0,4,0.0,False,True
14734230,Cerebellum,Springer Nature,0.0,4,0.0,True,True
15214036,Biom J,Wiley,0.0,4,0.0,True,True
15214141,Eur J Immunol,Wiley,0.0,4,0.0,True,True
1531135X,Cogn Affect Behav Neurosci,Springer Nature,0.0,4,0.0,True,True
15315320,Psychon Bull Rev,Springer Nature,0.0,4,0.0,True,True
15430154,J Cancer Educ,Springer Nature,0.0,4,0.0,True,True
15587118,J Am Board Fam Med,American Board of Family Medicine (ABFM),0.0,4,0.0,False,True
15733610,J Community Health,Springer Nature,0.0,4,0.0,True,True
15736628,Matern Child Health J,Springer Nature,0.0,4,0.0,True,True
1573742X,J Thromb Thrombolysis,Unknown,0.0,4,0.0,True,True
16000625,Exp Dermatol,Unknown,0.0,4,0.0,True,True
1600065X,Immunol Rev,Wiley,0.0,4,0.0,True,True
16005775,J Synchrotron Radiat,International Union of Crystallography (IUCr),0.0,4,0.0,True,True
16177940,Biomech Model Mechanobiol,Springer Nature,0.0,4,0.0,True,True
17517176,J Clin Hypertens (Greenwich),Unknown,0.0,4,0.0,True,True
17582652,J Int AIDS Soc,Wiley,0.0,4,0.0,True,True
1868601X,Transl Stroke Res,Unknown,0.0,4,0.0,True,True
19393806,Autism Res,Wiley,0.0,4,0.0,True,True
1943278X,Suicide Life Threat Behav,Wiley,0.0,4,0.0,True,True
20013078,J Extracell Vesicles,Wiley,0.0,4,0.0,True,True
23663987,Adv Ther (Weinh),Wiley,0.0,4,0.0,True,True
24709239,Epilepsia Open,Wiley,0.0,4,0.0,True,True
26929384,JCPP Adv,Wiley,0.0,4,0.0,True,True
29937175,Alcohol Clin Exp Res (Hoboken),Wiley,0.0,4,0.0,True,True
10969071,J Med Virol,Wiley,0.0,3,0.0,True,True
10969896,J Pathol,Wiley,0.0,3,0.0,True,True
10970134,Proteins,Wiley,0.0,3,0.0,True,True
10974547,J Neurosci Res,Unknown,0.0,3,0.0,True,True
10991557,Pharmacoepidemiol Drug Saf,Wiley,0.0,3,0.0,True,True
13993046,Pediatr Transplant,Wiley,0.0,3,0.0,True,True
14219859,Dev Neurosci,Karger Publishers,0.0,3,0.0,False,True
1432086X,Cardiovasc Intervent Radiol,Springer Nature,0.0,3,0.0,True,True
14321777,Mamm Genome,Unknown,0.0,3,0.0,True,True
14333023,Int Urogynecol J,Springer Nature,0.0,3,0.0,True,True
1435232X,J Hum Genet,Unknown,0.0,3,0.0,True,True
14387573,J Assoc Res Otolaryngol,Springer Nature,0.0,3,0.0,True,True
14397633,Chembiochem,Wiley,0.0,3,0.0,True,True
14606984,Int J Lang Commun Disord,Unknown,0.0,3,0.0,True,True
14677687,Dev Sci,Wiley,0.0,3,0.0,True,True
14683083,J Eur Acad Dermatol Venereol,Unknown,0.0,3,0.0,True,True
14710528,BJOG,Wiley,0.0,3,0.0,True,True
14765438,Eur J Hum Genet,Springer Nature,0.0,3,0.0,True,True
14765527,J Hum Hypertens,Unknown,0.0,3,0.0,True,True
15211878,Bioessays,Wiley,0.0,3,0.0,True,True
15213765,Chemistry,Wiley,0.0,3,0.0,True,True
15216551,IUBMB Life,Unknown,0.0,3,0.0,True,True
15221490,Am J Physiol Regul Integr Comp Physiol,American Physiological Society,0.0,3,0.0,False,True
15321827,Br J Cancer,Springer Nature,0.0,3,0.0,True,True
15327078,Infancy,Wiley,0.0,3,0.0,True,True
15346242,Curr Atheroscler Rep,Springer Nature,0.0,3,0.0,True,True
15346293,Curr Neurol Neurosci Rep,Springer Nature,0.0,3,0.0,True,True
15357597,Epilepsy Curr,SAGE Publications,0.0,3,0.0,False,True
15390829,Curr Diab Rep,Springer Nature,0.0,3,0.0,True,True
15451151,Prev Chronic Dis,Centers for Disease Control and Prevention (CDC),0.0,3,0.0,False,True
15534014,Annu Rev Pathol,Annual Reviews,0.0,3,0.0,False,True
15543528,Behav Res Methods,Springer Nature,0.0,3,0.0,True,True
1559064X,J Expo Sci Environ Epidemiol,Springer Nature,0.0,3,0.0,True,True
15732827,Clin Child Fam Psychol Rev,Unknown,0.0,3,0.0,True,True
17486653,J Neuropsychol,Unknown,0.0,3,0.0,True,True
17503639,Brain Pathol,Wiley,0.0,3,0.0,True,True
1755148X,Pigment Cell Melanoma Res,Wiley,0.0,3,0.0,True,True
18632300,Semin Immunopathol,Unknown,0.0,3,0.0,True,True
18759114,Pharmacotherapy,Wiley,0.0,3,0.0,True,True
20457022,Clin Transl Allergy,Unknown,0.0,3,0.0,True,True
23669608,Small Methods,Wiley,0.0,3,0.0,True,True
23788038,Laryngoscope Investig Otolaryngol,Wiley,0.0,3,0.0,True,True
26293277,Stem Cell Rev Rep,Unknown,0.0,3,0.0,True,True
2662205X,Affect Sci,Springer Nature,0.0,3,0.0,True,True
26999307,Adv Nanobiomed Res,Wiley,0.0,3,0.0,True,True
10969888,J Mass Spectrom,Wiley,0.0,2,0.0,True,True
10970223,Prenat Diagn,Wiley,0.0,2,0.0,True,True
10970347,Head Neck,Wiley,0.0,2,0.0,True,True
10974598,Muscle Nerve,Wiley,0.0,2,0.0,True,True
10974652,J Cell Physiol,Wiley,0.0,2,0.0,True,True
10981063,Hippocampus,Unknown,0.0,2,0.0,True,True
10981128,Med Res Rev,Unknown,0.0,2,0.0,True,True
10982272,Genet Epidemiol,Wiley,0.0,2,0.0,True,True
11791969,Drugs Aging,Springer Nature,0.0,2,0.0,True,True
13652125,Br J Clin Pharmacol,Wiley,0.0,2,0.0,True,True
13652214,Child Care Health Dev,Unknown,0.0,2,0.0,True,True
13652559,Histopathology,Unknown,0.0,2,0.0,True,True
13652648,J Adv Nurs,Wiley,0.0,2,0.0,True,True
13652753,J Eval Clin Pract,Unknown,0.0,2,0.0,True,True
14321459,J Neurol,Springer Nature,0.0,2,0.0,True,True
1432198X,Pediatr Nephrol,Springer Nature,0.0,2,0.0,True,True
14322072,Psychopharmacology (Berl),Springer Nature,0.0,2,0.0,True,True
14339285,Soc Psychiatry Psychiatr Epidemiol,Springer Nature,0.0,2,0.0,True,True
14366215,Eur J Nutr,Springer Nature,0.0,2,0.0,True,True
14397641,Chemphyschem,Wiley,0.0,2,0.0,True,True
14401711,Immunol Cell Biol,Unknown,0.0,2,0.0,True,True
14631326,Diabetes Obes Metab,Wiley,0.0,2,0.0,True,True
14645491,Diabet Med,Wiley,0.0,2,0.0,True,True
14695073,Genet Res (Camb),Unknown,0.0,2,0.0,True,True
14731150,Pharmacogenomics J,Unknown,0.0,2,0.0,True,True
14765381,Br J Pharmacol,Wiley,0.0,2,0.0,True,True
14765403,Cell Death Differ,Springer Nature,0.0,2,0.0,True,True
14765454,Eye (Lond),Springer Nature,0.0,2,0.0,True,True
14765462,Gene Ther,Springer Nature,0.0,2,0.0,True,True
15206394,Depress Anxiety,Unknown,0.0,2,0.0,True,True
15222683,Electrophoresis,Wiley,0.0,2,0.0,True,True
15229602,Bull Math Biol,Springer Nature,0.0,2,0.0,True,True
15251470,Pediatr Dermatol,Wiley,0.0,2,0.0,True,True
15251594,Artif Organs,Wiley,0.0,2,0.0,True,True
15264610,Headache,Wiley,0.0,2,0.0,True,True
15343170,Curr Cardiol Rep,Springer Nature,0.0,2,0.0,True,True
15346307,Curr Rheumatol Rep,Unknown,0.0,2,0.0,True,True
15372995,Transfusion,Wiley,0.0,2,0.0,True,True
15382443,J Neurovirol,Unknown,0.0,2,0.0,True,True
15391612,Pharm Stat,Unknown,0.0,2,0.0,True,True
15408159,Pacing Clin Electrophysiol,Unknown,0.0,2,0.0,True,True
15408175,Echocardiography,Unknown,0.0,2,0.0,True,True
15441717,Ann Fam Med,Annals of Family Medicine,0.0,2,0.0,False,True
15442241,Curr Osteoporos Rep,Springer Nature,0.0,2,0.0,True,True
15455300,Fam Process,Wiley,0.0,2,0.0,True,True
15469549,Curr Heart Fail Rep,Unknown,0.0,2,0.0,True,True
1552146X,Hastings Cent Rep,Unknown,0.0,2,0.0,True,True
15524604,J Clin Pharmacol,Wiley,0.0,2,0.0,True,True
15524833,Am J Med Genet A,Wiley,0.0,2,0.0,True,True
1554527X,J Orthop Res,Wiley,0.0,2,0.0,True,True
15563308,J Behav Health Serv Res,Unknown,0.0,2,0.0,True,True
15590089,Neuroinformatics,Springer Nature,0.0,2,0.0,True,True
15733327,Child Psychiatry Hum Dev,Springer Nature,0.0,2,0.0,True,True
15733572,J Clin Psychol Med Settings,Unknown,0.0,2,0.0,True,True
15733599,J Genet Couns,Wiley,0.0,2,0.0,True,True
15733890,Metabolomics,Springer Nature,0.0,2,0.0,True,True
15737373,J Neurooncol,Springer Nature,0.0,2,0.0,True,True
15824934,J Cell Mol Med,Wiley,0.0,2,0.0,True,True
16159861,Proteomics,Wiley,0.0,2,0.0,True,True
16512227,Acta Paediatr,Wiley,0.0,2,0.0,True,True
17080428,Obes Surg,Springer Nature,0.0,2,0.0,True,True
18607187,ChemMedChem,Wiley,0.0,2,0.0,True,True
18607314,Biotechnol J,Unknown,0.0,2,0.0,True,True
18694098,Cardiovasc Eng Technol,Unknown,0.0,2,0.0,True,True
1874270X,Biomol NMR Assign,Springer Nature,0.0,2,0.0,True,True
18780261,Mol Oncol,Wiley,0.0,2,0.0,True,True
19362692,Am J Manag Care,"Clinical Care Targeted Communications Group, LLC",0.0,2,0.0,False,True
1943393X,Atten Percept Psychophys,Springer Nature,0.0,2,0.0,True,True
19493592,Cytoskeleton (Hoboken),Wiley,0.0,2,0.0,True,True
20011326,Clin Transl Med,Wiley,0.0,2,0.0,True,True
2053230X,Acta Crystallogr F Struct Biol Commun,International Union of Crystallography (IUCr),0.0,2,0.0,True,True
21623279,Brain Behav,Wiley,0.0,2,0.0,True,True
21963061,Curr Treat Options Psychiatry,Unknown,0.0,2,0.0,True,True
21965412,Curr Environ Health Rep,Springer Nature,0.0,2,0.0,True,True
23249269,Mol Genet Genomic Med,Unknown,0.0,2,0.0,True,True
2365709X,Adv Mater Technol,Wiley,0.0,2,0.0,True,True
23660058,Abdom Radiol (NY),Springer Nature,0.0,2,0.0,True,True
23665963,J Technol Behav Sci,Springer Nature,0.0,2,0.0,True,True
23806761,Bioeng Transl Med,Wiley,0.0,2,0.0,True,True
24734209,Med Phys,Wiley,0.0,2,0.0,True,True
25233548,Cancer Commun (Lond),Unknown,0.0,2,0.0,True,True
25755609,Psychiatr Res Clin Pract,American Psychiatric Association Publishing,0.0,2,0.0,True,True
25782363,Ethics Hum Res,Unknown,0.0,2,0.0,True,True
26404567,Adv Intell Syst,Wiley,0.0,2,0.0,True,True
26438909,Aging Cancer,Unknown,0.0,2,0.0,True,True
27010198,Adv Biol (Weinh),Wiley,0.0,2,0.0,True,True
29482933,J Imaging Inform Med,Springer Nature,0.0,2,0.0,True,True
10806059,Emerg Infect Dis,Centers for Disease Control and Prevention (CDC),0.0,1,0.0,False,True
10959254,J Adolesc,Wiley,0.0,1,0.0,True,True
10968652,Am J Hematol,Wiley,0.0,1,0.0,True,True
10969101,Lasers Surg Med,Unknown,0.0,1,0.0,True,True
10970274,Am J Ind Med,Wiley,0.0,1,0.0,True,True
10970355,Infant Ment Health J,Wiley,0.0,1,0.0,True,True
10974644,J Cell Biochem,Unknown,0.0,1,0.0,True,True
10974679,J Clin Psychol,Unknown,0.0,1,0.0,True,True
10976817,Otolaryngol Head Neck Surg,Wiley,0.0,1,0.0,True,True
10982264,Genes Chromosomes Cancer,Wiley,0.0,1,0.0,True,True
10982396,Synapse,Unknown,0.0,1,0.0,True,True
1098240X,Res Nurs Health,Unknown,0.0,1,0.0,True,True
10982744,Mol Carcinog,Wiley,0.0,1,0.0,True,True
10991050,Health Econ,Wiley,0.0,1,0.0,True,True
1179190X,BioDrugs,Unknown,0.0,1,0.0,True,True
11791942,Drug Saf,Unknown,0.0,1,0.0,True,True
13265377,Med J Aust,Unknown,0.0,1,0.0,True,True
13484214,Hypertens Res,Unknown,0.0,1,0.0,True,True
13652265,Clin Endocrinol (Oxf),Unknown,0.0,1,0.0,True,True
13652567,Immunology,Wiley,0.0,1,0.0,True,True
1365277X,J Hum Nutr Diet,Unknown,0.0,1,0.0,True,True
13652818,J Microsc,Unknown,0.0,1,0.0,True,True
13653156,Trop Med Int Health,Wiley,0.0,1,0.0,True,True
13691600,Addict Biol,Wiley,0.0,1,0.0,True,True
13697625,Health Expect,Wiley,0.0,1,0.0,True,True
13993089,Xenotransplantation,Wiley,0.0,1,0.0,True,True
1420908X,Inflamm Res,Unknown,0.0,1,0.0,True,True
14302772,Psychol Res,Unknown,0.0,1,0.0,True,True
1432072X,Arch Microbiol,Unknown,0.0,1,0.0,True,True
14320738,Arch Toxicol,Springer Nature,0.0,1,0.0,True,True
14320843,Cancer Chemother Pharmacol,Unknown,0.0,1,0.0,True,True
14320878,Cell Tissue Res,Unknown,0.0,1,0.0,True,True
14320886,Chromosoma,Unknown,0.0,1,0.0,True,True
14320932,Eur Spine J,Springer Nature,0.0,1,0.0,True,True
14321084,Eur Radiol,Springer Nature,0.0,1,0.0,True,True
1432119X,Histochem Cell Biol,Unknown,0.0,1,0.0,True,True
14321203,Hum Genet,Springer Nature,0.0,1,0.0,True,True
14321327,J Biol Inorg Chem,Springer Nature,0.0,1,0.0,True,True
14321424,J Membr Biol,Unknown,0.0,1,0.0,True,True
14322307,Virchows Arch,Springer Nature,0.0,1,0.0,True,True
14322323,World J Surg,Wiley,0.0,1,0.0,True,True
14330350,Childs Nerv Syst,Unknown,0.0,1,0.0,True,True
14332965,Osteoporos Int,Springer Nature,0.0,1,0.0,True,True
14349949,Clin Rheumatol,Unknown,0.0,1,0.0,True,True
14354373,Eur J Clin Microbiol Infect Dis,Unknown,0.0,1,0.0,True,True
14355922,J Gastroenterol,Unknown,0.0,1,0.0,True,True
14371588,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,Unknown,0.0,1,0.0,True,True
14381435,Emerg Radiol,Unknown,0.0,1,0.0,True,True
14390272,Andrologia,Unknown,0.0,1,0.0,True,True
14390507,Mycoses,Unknown,0.0,1,0.0,True,True
1440169X,Dev Growth Differ,Unknown,0.0,1,0.0,True,True
14401819,Psychiatry Clin Neurosci,Wiley,0.0,1,0.0,True,True
14401843,Respirology,Unknown,0.0,1,0.0,True,True
14429071,Clin Exp Ophthalmol,Unknown,0.0,1,0.0,True,True
14609592,Paediatr Anaesth,Unknown,0.0,1,0.0,True,True
14622920,Environ Microbiol,Unknown,0.0,1,0.0,True,True
14625822,Cell Microbiol,Unknown,0.0,1,0.0,True,True
1464066X,Int J Psychol,Unknown,0.0,1,0.0,True,True
1467789X,Obes Rev,Wiley,0.0,1,0.0,True,True
1469185X,Biol Rev Camb Philos Soc,Unknown,0.0,1,0.0,True,True
1469445X,Exp Physiol,Wiley,0.0,1,0.0,True,True
14708728,Biochem J,Portland Press,0.0,1,0.0,False,True
14751313,Ophthalmic Physiol Opt,Wiley,0.0,1,0.0,True,True
14765365,Bone Marrow Transplant,Springer Nature,0.0,1,0.0,True,True
14765470,Genes Immun,Springer Nature,0.0,1,0.0,True,True
14765489,Int J Impot Res,Unknown,0.0,1,0.0,True,True
14765500,Cancer Gene Ther,Springer Nature,0.0,1,0.0,True,True
14765624,Spinal Cord,Unknown,0.0,1,0.0,True,True
15210391,Am J Addict,Wiley,0.0,1,0.0,True,True
15221555,Am J Physiol Endocrinol Metab,American Physiological Society,0.0,1,0.0,False,True
15221709,Sleep Breath,Springer Nature,0.0,1,0.0,True,True
1526968X,Genesis,Wiley,0.0,1,0.0,True,True
15298019,Dermatol Ther,Unknown,0.0,1,0.0,True,True
15312267,Physiol Genomics,American Physiological Society,0.0,1,0.0,False,True
15322149,Eur J Pain,Unknown,0.0,1,0.0,True,True
15322998,Stress Health,Wiley,0.0,1,0.0,True,True
15325946,Mem Cognit,Springer Nature,0.0,1,0.0,True,True
15327795,J Res Adolesc,Wiley,0.0,1,0.0,True,True
15343081,Curr Pain Headache Rep,Unknown,0.0,1,0.0,True,True
15351645,Curr Psychiatry Rep,Springer Nature,0.0,1,0.0,True,True
15408191,J Card Surg,Unknown,0.0,1,0.0,True,True
1542474X,Ann Noninvasive Electrocardiol,Unknown,0.0,1,0.0,True,True
15424863,CA Cancer J Clin,Wiley,0.0,1,0.0,True,True
15457230,Acad Psychiatry,Unknown,0.0,1,0.0,True,True
15475069,J Nurs Scholarsh,Unknown,0.0,1,0.0,True,True
15484475,Lab Anim (NY),Unknown,0.0,1,0.0,True,True
15507416,AAPS J,Springer Nature,0.0,1,0.0,True,True
15516709,Cogn Sci,Unknown,0.0,1,0.0,True,True
15570681,Musculoskeletal Care,Unknown,0.0,1,0.0,True,True
15571904,J Neuroimmune Pharmacol,Springer Nature,0.0,1,0.0,True,True
15590100,Endocrine,Unknown,0.0,1,0.0,True,True
15591182,Mol Neurobiol,Springer Nature,0.0,1,0.0,True,True
15729249,Lifetime Data Anal,Unknown,0.0,1,0.0,True,True
15729699,Antonie Van Leeuwenhoek,Unknown,0.0,1,0.0,True,True
1572994X,Virus Genes,Unknown,0.0,1,0.0,True,True
15730646,Invest New Drugs,Unknown,0.0,1,0.0,True,True
15732606,Rev Endocr Metab Disord,Unknown,0.0,1,0.0,True,True
15732789,Community Ment Health J,Springer Nature,0.0,1,0.0,True,True
15733270,Appl Psychophysiol Biofeedback,Unknown,0.0,1,0.0,True,True
15734919,Mol Cell Biochem,Unknown,0.0,1,0.0,True,True
15734986,Glycoconj J,Unknown,0.0,1,0.0,True,True
