_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,waived,within_cap
14710528,BJOG,Wiley,0.0,2,0.0,True,True
14714159,J Neurochem,Wiley,0.0,2,0.0,True,True
14756773,Health Serv Res,Wiley,0.0,2,0.0,True,True
14765578,Mol Psychiatry,Springer Nature,0.0,2,0.0,True,True
15211878,Bioessays,Wiley,0.0,2,0.0,True,True
15214036,Biom J,Wiley,0.0,2,0.0,True,True
15221466,Am J Physiol Renal Physiol,American Physiological Society,0.0,2,0.0,False,True
15221547,Am J Physiol Gastrointest Liver Physiol,American Physiological Society,0.0,2,0.0,False,True
15222586,J Magn Reson Imaging,Wiley,0.0,2,0.0,True,True
15251497,J Gen Intern Med,Springer Nature,0.0,2,0.0,True,True
15306860,FASEB J,Wiley,0.0,2,0.0,True,True
15346293,Curr Neurol Neurosci Rep,Springer Nature,0.0,2,0.0,True,True
15483576,Curr HIV/AIDS Rep,Springer Nature,0.0,2,0.0,True,True
15529924,Environ Health Perspect,Environmental Health Perspectives,0.0,2,0.0,False,True
15532712,Acad Emerg Med,Wiley,0.0,2,0.0,True,True
15590089,Neuroinformatics,Springer Nature,0.0,2,0.0,True,True
15733890,Metabolomics,Springer Nature,0.0,2,0.0,True,True
15737225,Cancer Causes Control,Springer Nature,0.0,2,0.0,True,True
17480361,J Rural Health,Wiley,0.0,2,0.0,True,True
17496632,Ann N Y Acad Sci,Wiley,0.0,2,0.0,True,True
1930739X,Obesity (Silver Spring),Wiley,0.0,2,0.0,True,True
19393806,Autism Res,Wiley,0.0,2,0.0,True,True
20013078,J Extracell Vesicles,Wiley,0.0,2,0.0,True,True
21922659,Adv Healthc Mater,Wiley,0.0,2,0.0,True,True
21963061,Curr Treat Options Psychiatry,Unknown,0.0,2,0.0,True,True
23528729,Alzheimers Dement (Amst),Wiley,0.0,2,0.0,True,True
23796146,Learn Health Syst,Wiley,0.0,2,0.0,True,True
25785745,ACR Open Rheumatol,Wiley,0.0,2,0.0,True,True
10968652,Am J Hematol,Wiley,0.0,1,0.0,True,True
10969888,J Mass Spectrom,Wiley,0.0,1,0.0,True,True
10969896,J Pathol,Wiley,0.0,1,0.0,True,True
10970215,Int J Cancer,Wiley,0.0,1,0.0,True,True
10970223,Prenat Diagn,Wiley,0.0,1,0.0,True,True
10970258,Stat Med,Wiley,0.0,1,0.0,True,True
10982302,Dev Psychobiol,Wiley,0.0,1,0.0,True,True
10991166,Int J Geriatr Psychiatry,Wiley,0.0,1,0.0,True,True
10991557,Pharmacoepidemiol Drug Saf,Wiley,0.0,1,0.0,True,True
10991611,Psychooncology,Wiley,0.0,1,0.0,True,True
11791888,Am J Clin Dermatol,Unknown,0.0,1,0.0,True,True
1179190X,BioDrugs,Unknown,0.0,1,0.0,True,True
11791969,Drugs Aging,Springer Nature,0.0,1,0.0,True,True
13265377,Med J Aust,Unknown,0.0,1,0.0,True,True
13484214,Hypertens Res,Unknown,0.0,1,0.0,True,True
13600443,Addiction,Wiley,0.0,1,0.0,True,True
13652141,Br J Haematol,Wiley,0.0,1,0.0,True,True
1365277X,J Hum Nutr Diet,Unknown,0.0,1,0.0,True,True
13993038,Pediatr Allergy Immunol,Wiley,0.0,1,0.0,True,True
13993046,Pediatr Transplant,Wiley,0.0,1,0.0,True,True
13993062,Transpl Infect Dis,Wiley,0.0,1,0.0,True,True
14320460,Dysphagia,Springer Nature,0.0,1,0.0,True,True
14320738,Arch Toxicol,Springer Nature,0.0,1,0.0,True,True
14320843,Cancer Chemother Pharmacol,Unknown,0.0,1,0.0,True,True
14320932,Eur Spine J,Springer Nature,0.0,1,0.0,True,True
14321777,Mamm Genome,Unknown,0.0,1,0.0,True,True
14321998,Pediatr Radiol,Springer Nature,0.0,1,0.0,True,True
14322072,Psychopharmacology (Berl),Springer Nature,0.0,1,0.0,True,True
14322218,Surg Endosc,Springer Nature,0.0,1,0.0,True,True
14333023,Int Urogynecol J,Springer Nature,0.0,1,0.0,True,True
14337339,Support Care Cancer,Springer Nature,0.0,1,0.0,True,True
14351102,Arch Womens Ment Health,Springer Nature,0.0,1,0.0,True,True
14390507,Mycoses,Unknown,0.0,1,0.0,True,True
14397633,Chembiochem,Wiley,0.0,1,0.0,True,True
1440169X,Dev Growth Differ,Unknown,0.0,1,0.0,True,True
14401819,Psychiatry Clin Neurosci,Wiley,0.0,1,0.0,True,True
14645491,Diabet Med,Wiley,0.0,1,0.0,True,True
14677687,Dev Sci,Wiley,0.0,1,0.0,True,True
14681331,Eur J Neurol,Wiley,0.0,1,0.0,True,True
1469445X,Exp Physiol,Wiley,0.0,1,0.0,True,True
14749726,Aging Cell,Wiley,0.0,1,0.0,True,True
14765438,Eur J Hum Genet,Springer Nature,0.0,1,0.0,True,True
14765551,Leukemia,Springer Nature,0.0,1,0.0,True,True
14765608,Prostate Cancer Prostatic Dis,Unknown,0.0,1,0.0,True,True
14765624,Spinal Cord,Unknown,0.0,1,0.0,True,True
15206300,Am J Hum Biol,Wiley,0.0,1,0.0,True,True
15213773,Angew Chem Int Ed Engl,Wiley,0.0,1,0.0,True,True
15221601,J Appl Physiol (1985),American Physiological Society,0.0,1,0.0,False,True
15314995,Laryngoscope,Wiley,0.0,1,0.0,True,True
15318249,Ann Neurol,Wiley,0.0,1,0.0,True,True
15321827,Br J Cancer,Springer Nature,0.0,1,0.0,True,True
15322149,Eur J Pain,Unknown,0.0,1,0.0,True,True
15322998,Stress Health,Wiley,0.0,1,0.0,True,True
15327795,J Res Adolesc,Wiley,0.0,1,0.0,True,True
15364801,J Pediatr Gastroenterol Nutr,Wiley,0.0,1,0.0,True,True
15372995,Transfusion,Wiley,0.0,1,0.0,True,True
15408167,J Cardiovasc Electrophysiol,Wiley,0.0,1,0.0,True,True
15422011,J Midwifery Womens Health,Wiley,0.0,1,0.0,True,True
15430154,J Cancer Educ,Springer Nature,0.0,1,0.0,True,True
15451151,Prev Chronic Dis,Centers for Disease Control and Prevention (CDC),0.0,1,0.0,False,True
15455300,Fam Process,Wiley,0.0,1,0.0,True,True
15516709,Cogn Sci,Unknown,0.0,1,0.0,True,True
1552146X,Hastings Cent Rep,Unknown,0.0,1,0.0,True,True
15543528,Behav Res Methods,Springer Nature,0.0,1,0.0,True,True
15570657,Int J Methods Psychiatr Res,Wiley,0.0,1,0.0,True,True
15571920,J Immigr Minor Health,Springer Nature,0.0,1,0.0,True,True
15728595,J Interv Card Electrophysiol,Unknown,0.0,1,0.0,True,True
15732827,Clin Child Fam Psychol Rev,Unknown,0.0,1,0.0,True,True
15733289,Adm Policy Ment Health,Springer Nature,0.0,1,0.0,True,True
15733610,J Community Health,Springer Nature,0.0,1,0.0,True,True
15736571,J Relig Health,Unknown,0.0,1,0.0,True,True
15736792,Brain Topogr,Unknown,0.0,1,0.0,True,True
15737241,Cardiovasc Drugs Ther,Unknown,0.0,1,0.0,True,True
15737373,J Neurooncol,Springer Nature,0.0,1,0.0,True,True
1573742X,J Thromb Thrombolysis,Unknown,0.0,1,0.0,True,True
15739686,Ann Biomed Eng,Springer Nature,0.0,1,0.0,True,True
16134133,Mol Nutr Food Res,Unknown,0.0,1,0.0,True,True
16136829,Small,Wiley,0.0,1,0.0,True,True
1740634X,Neuropsychopharmacology,Springer Nature,0.0,1,0.0,True,True
17408709,Matern Child Nutr,Unknown,0.0,1,0.0,True,True
17424658,FEBS J,Wiley,0.0,1,0.0,True,True
1742481X,Int Wound J,Unknown,0.0,1,0.0,True,True
1743498X,Clin Teach,Unknown,0.0,1,0.0,True,True
17461561,J Sch Health,Wiley,0.0,1,0.0,True,True
17550998,Mol Ecol Resour,Wiley,0.0,1,0.0,True,True
1755148X,Pigment Cell Melanoma Res,Wiley,0.0,1,0.0,True,True
17582652,J Int AIDS Soc,Wiley,0.0,1,0.0,True,True
17591961,Clin Exp Neuroimmunol,Unknown,0.0,1,0.0,True,True
18366716,Monash Bioeth Rev,Unknown,0.0,1,0.0,True,True
18610692,Clin Res Cardiol,Unknown,0.0,1,0.0,True,True
18694098,Cardiovasc Eng Technol,Unknown,0.0,1,0.0,True,True
18733468,FEBS Lett,Wiley,0.0,1,0.0,True,True
18758312,Int J Cardiovasc Imaging,Unknown,0.0,1,0.0,True,True
18790844,Eur J Heart Fail,Wiley,0.0,1,0.0,True,True
20416520,Chem Sci,Royal Society of Chemistry (RSC),0.0,1,0.0,False,True
20420226,Cell Mol Immunol,Springer Nature,0.0,1,0.0,True,True
20457634,Cancer Med,Wiley,0.0,1,0.0,True,True
20476310,Pediatr Obes,Wiley,0.0,1,0.0,True,True
2051817X,Physiol Rep,Wiley,0.0,1,0.0,True,True
20555822,ESC Heart Fail,Wiley,0.0,1,0.0,True,True
20592310,HLA,Unknown,0.0,1,0.0,True,True
23289503,Ann Clin Transl Neurol,Wiley,0.0,1,0.0,True,True
2365709X,Adv Mater Technol,Wiley,0.0,1,0.0,True,True
23660058,Abdom Radiol (NY),Springer Nature,0.0,1,0.0,True,True
23669608,Small Methods,Wiley,0.0,1,0.0,True,True
23747943,ACS Cent Sci,American Chemical Society (ACS),0.0,1,0.0,False,True
26404567,Adv Intell Syst,Wiley,0.0,1,0.0,True,True
26438909,Aging Cancer,Unknown,0.0,1,0.0,True,True
26929384,JCPP Adv,Wiley,0.0,1,0.0,True,True
27307174,Res Child Adolesc Psychopathol,Springer Nature,0.0,1,0.0,True,True
27315541,J Prev (2022),Unknown,0.0,1,0.0,True,True
29937175,Alcohol Clin Exp Res (Hoboken),Wiley,0.0,1,0.0,True,True
25730142,Proc ACM Hum Comput Interact,Association for Computing Machinery (ACM),350.0,1,0.0,False,True
21688184,Cureus,Springer Nature,590.0,2,0.0,False,True
15221539,Am J Physiol Heart Circ Physiol,American Physiological Society,995.0,3,0.0,False,True
15221563,Am J Physiol Cell Physiol,American Physiological Society,995.0,1,0.0,False,True
15221598,J Neurophysiol,American Physiological Society,995.0,1,0.0,False,True
23318325,Bio Protoc,Bio-Protocol,1200.0,3,0.0,False,True
15308898,J Cogn Neurosci,MIT Press,1250.0,1,0.0,False,True
27314251,Npj Ment Health Res,Springer Nature,1390.0,2,0.0,False,True
27536130,Glob Adv Integr Med Health,SAGE Publications,1500.0,2,0.0,False,True
26661667,STAR Protoc,Elsevier,1550.0,4,0.0,False,True
10985514,J Virol,American Society for Microbiology,1580.0,3,0.0,False,True
28376056,Imaging Neurosci (Camb),MIT Press,1600.0,3,0.0,False,True
15602281,J Biomed Opt,"SPIE, the international society for optics and photonics",1675.0,2,0.0,False,True
23294302,J Med Imaging (Bellingham),"SPIE, the international society for optics and photonics",1675.0,1,0.0,False,True
20721439,J Thorac Dis,AME Publishing Company,1680.0,3,0.0,False,True
17560500,BMC Res Notes,Springer Nature,1690.0,1,0.0,False,True
25737732,Immunohorizons,Oxford University Press (OUP),1700.0,1,0.0,False,True
26417650,Kidney360,Wolters Kluwer,1800.0,3,0.0,False,True
1940087X,J Vis Exp,MyJove,1800.0,1,0.0,False,True
26414368,Neurobiol Lang (Camb),MIT Press,1800.0,1,0.0,False,True
15525783,Invest Ophthalmol Vis Sci,Association for Research in Vision and Ophthalmology (ARVO),1850.0,1,0.0,False,True
19290748,JMIR Res Protoc,JMIR Publications,1900.0,3,0.0,False,True
22118179,Glob Heart,Ubiquity Press,1900.0,1,0.0,False,True
27730654,AJPM Focus,Elsevier,1910.0,1,0.0,False,True
24701343,ACS Omega,American Chemical Society (ACS),1935.0,1,0.0,False,True
21642591,Transl Vis Sci Technol,Association for Research in Vision and Ophthalmology (ARVO),1950.0,2,0.0,False,True
26665778,AJOG Glob Rep,Elsevier,1980.0,1,0.0,False,True
22929495,JMIR Hum Factors,JMIR Publications,1985.0,2,0.0,False,True
23691999,JMIR Cancer,JMIR Publications,1985.0,2,0.0,False,True
25098020,J Patient Rep Outcomes,Springer Nature,1990.0,1,0.0,False,True
15589102,J Speech Lang Hear Res,American Speech Language Hearing Association,2000.0,6,0.0,False,True
15589110,Am J Speech Lang Pathol,American Speech Language Hearing Association,2000.0,4,0.0,False,True
15354970,Am J Respir Crit Care Med,American Thoracic Society,2000.0,3,0.0,False,True
23256621,Ann Am Thorac Soc,American Thoracic Society,2000.0,3,0.0,False,True
15354989,Am J Respir Cell Mol Biol,American Thoracic Society,2000.0,2,0.0,False,True
19385404,Radiat Res,Radiation Research Society,2000.0,1,0.0,False,True
26398028,Crit Care Explor,Wolters Kluwer,2000.0,1,0.0,False,True
